Paso,Posicion_X,Posicion_Y,Velocidad_X,Velocidad_Y
1611,-1.36831e+14,2.28051e+13,-1.69765e+13,2.82942e+12
1612,-1.37001e+14,2.28334e+13,-1.6987e+13,2.83117e+12
1613,-1.37171e+14,2.28618e+13,-1.69976e+13,2.83293e+12
1614,-1.37341e+14,2.28901e+13,-1.70081e+13,2.83469e+12
1615,-1.37511e+14,2.29185e+13,-1.70187e+13,2.83644e+12
1616,-1.37681e+14,2.29468e+13,-1.70292e+13,2.8382e+12
1617,-1.37851e+14,2.29752e+13,-1.70397e+13,2.83996e+12
1618,-1.38022e+14,2.30037e+13,-1.70503e+13,2.84171e+12
1619,-1.38193e+14,2.30321e+13,-1.70608e+13,2.84347e+12
1620,-1.38363e+14,2.30605e+13,-1.70714e+13,2.84523e+12
1621,-1.38534e+14,2.3089e+13,-1.70819e+13,2.84698e+12
1622,-1.38705e+14,2.31175e+13,-1.70924e+13,2.84874e+12
1623,-1.38876e+14,2.3146e+13,-1.7103e+13,2.85049e+12
1624,-1.39047e+14,2.31745e+13,-1.71135e+13,2.85225e+12
1625,-1.39218e+14,2.32031e+13,-1.7124e+13,2.85401e+12
1626,-1.3939e+14,2.32316e+13,-1.71346e+13,2.85576e+12
1627,-1.39561e+14,2.32602e+13,-1.71451e+13,2.85752e+12
1628,-1.39733e+14,2.32888e+13,-1.71557e+13,2.85928e+12
1629,-1.39904e+14,2.33174e+13,-1.71662e+13,2.86103e+12
1630,-1.40076e+14,2.3346e+13,-1.71767e+13,2.86279e+12
1631,-1.40248e+14,2.33747e+13,-1.71873e+13,2.86454e+12
1632,-1.4042e+14,2.34033e+13,-1.71978e+13,2.8663e+12
1633,-1.40592e+14,2.3432e+13,-1.72083e+13,2.86806e+12
1634,-1.40764e+14,2.34607e+13,-1.72189e+13,2.86981e+12
1635,-1.40937e+14,2.34894e+13,-1.72294e+13,2.87157e+12
1636,-1.41109e+14,2.35182e+13,-1.724e+13,2.87333e+12
1637,-1.41282e+14,2.35469e+13,-1.72505e+13,2.87508e+12
1638,-1.41454e+14,2.35757e+13,-1.7261e+13,2.87684e+12
1639,-1.41627e+14,2.36045e+13,-1.72716e+13,2.87859e+12
1640,-1.418e+14,2.36333e+13,-1.72821e+13,2.88035e+12
1641,-1.41973e+14,2.36621e+13,-1.72926e+13,2.88211e+12
1642,-1.42146e+14,2.36909e+13,-1.73032e+13,2.88386e+12
1643,-1.42319e+14,2.37198e+13,-1.73137e+13,2.88562e+12
1644,-1.42492e+14,2.37487e+13,-1.73243e+13,2.88738e+12
1645,-1.42665e+14,2.37776e+13,-1.73348e+13,2.88913e+12
1646,-1.42839e+14,2.38065e+13,-1.73453e+13,2.89089e+12
1647,-1.43012e+14,2.38354e+13,-1.73559e+13,2.89265e+12
1648,-1.43186e+14,2.38643e+13,-1.73664e+13,2.8944e+12
1649,-1.4336e+14,2.38933e+13,-1.73769e+13,2.89616e+12
1650,-1.43534e+14,2.39223e+13,-1.73875e+13,2.89791e+12
1651,-1.43708e+14,2.39513e+13,-1.7398e+13,2.89967e+12
1652,-1.43882e+14,2.39803e+13,-1.74086e+13,2.90143e+12
1653,-1.44056e+14,2.40093e+13,-1.74191e+13,2.90318e+12
1654,-1.4423e+14,2.40384e+13,-1.74296e+13,2.90494e+12
1655,-1.44405e+14,2.40674e+13,-1.74402e+13,2.9067e+12
1656,-1.44579e+14,2.40965e+13,-1.74507e+13,2.90845e+12
1657,-1.44754e+14,2.41256e+13,-1.74613e+13,2.91021e+12
1658,-1.44928e+14,2.41547e+13,-1.74718e+13,2.91196e+12
1659,-1.45103e+14,2.41839e+13,-1.74823e+13,2.91372e+12
1660,-1.45278e+14,2.4213e+13,-1.74929e+13,2.91548e+12
1661,-1.45453e+14,2.42422e+13,-1.75034e+13,2.91723e+12
1662,-1.45628e+14,2.42714e+13,-1.75139e+13,2.91899e+12
1663,-1.45804e+14,2.43006e+13,-1.75245e+13,2.92075e+12
1664,-1.45979e+14,2.43298e+13,-1.7535e+13,2.9225e+12
1665,-1.46154e+14,2.43591e+13,-1.75456e+13,2.92426e+12
1666,-1.4633e+14,2.43883e+13,-1.75561e+13,2.92602e+12
1667,-1.46506e+14,2.44176e+13,-1.75666e+13,2.92777e+12
1668,-1.46681e+14,2.44469e+13,-1.75772e+13,2.92953e+12
1669,-1.46857e+14,2.44762e+13,-1.75877e+13,2.93128e+12
1670,-1.47033e+14,2.45056e+13,-1.75982e+13,2.93304e+12
1671,-1.47209e+14,2.45349e+13,-1.76088e+13,2.9348e+12
1672,-1.47386e+14,2.45643e+13,-1.76193e+13,2.93655e+12
1673,-1.47562e+14,2.45937e+13,-1.76299e+13,2.93831e+12
1674,-1.47738e+14,2.46231e+13,-1.76404e+13,2.94007e+12
1675,-1.47915e+14,2.46525e+13,-1.76509e+13,2.94182e+12
1676,-1.48091e+14,2.46819e+13,-1.76615e+13,2.94358e+12
1677,-1.48268e+14,2.47114e+13,-1.7672e+13,2.94533e+12
1678,-1.48445e+14,2.47408e+13,-1.76825e+13,2.94709e+12
1679,-1.48622e+14,2.47703e+13,-1.76931e+13,2.94885e+12
1680,-1.48799e+14,2.47998e+13,-1.77036e+13,2.9506e+12
1681,-1.48976e+14,2.48293e+13,-1.77142e+13,2.95236e+12
1682,-1.49153e+14,2.48589e+13,-1.77247e+13,2.95412e+12
1683,-1.49331e+14,2.48884e+13,-1.77352e+13,2.95587e+12
1684,-1.49508e+14,2.4918e+13,-1.77458e+13,2.95763e+12
1685,-1.49686e+14,2.49476e+13,-1.77563e+13,2.95939e+12
1686,-1.49863e+14,2.49772e+13,-1.77668e+13,2.96114e+12
1687,-1.50041e+14,2.50069e+13,-1.77774e+13,2.9629e+12
1688,-1.50219e+14,2.50365e+13,-1.77879e+13,2.96465e+12
1689,-1.50397e+14,2.50662e+13,-1.77985e+13,2.96641e+12
1690,-1.50575e+14,2.50959e+13,-1.7809e+13,2.96817e+12
1691,-1.50753e+14,2.51255e+13,-1.78195e+13,2.96992e+12
1692,-1.50932e+14,2.51553e+13,-1.78301e+13,2.97168e+12
1693,-1.5111e+14,2.5185e+13,-1.78406e+13,2.97344e+12
1694,-1.51289e+14,2.52148e+13,-1.78512e+13,2.97519e+12
1695,-1.51467e+14,2.52445e+13,-1.78617e+13,2.97695e+12
1696,-1.51646e+14,2.52743e+13,-1.78722e+13,2.9787e+12
1697,-1.51825e+14,2.53041e+13,-1.78828e+13,2.98046e+12
1698,-1.52004e+14,2.53339e+13,-1.78933e+13,2.98222e+12
1699,-1.52183e+14,2.53638e+13,-1.79038e+13,2.98397e+12
1700,-1.52362e+14,2.53936e+13,-1.79144e+13,2.98573e+12
1701,-1.52541e+14,2.54235e+13,-1.79249e+13,2.98749e+12
1702,-1.5272e+14,2.54534e+13,-1.79355e+13,2.98924e+12
1703,-1.529e+14,2.54833e+13,-1.7946e+13,2.991e+12
1704,-1.53079e+14,2.55132e+13,-1.79565e+13,2.99276e+12
1705,-1.53259e+14,2.55432e+13,-1.79671e+13,2.99451e+12
1706,-1.53439e+14,2.55731e+13,-1.79776e+13,2.99627e+12
1707,-1.53619e+14,2.56031e+13,-1.79881e+13,2.99802e+12
1708,-1.53799e+14,2.56331e+13,-1.79987e+13,2.99978e+12
1709,-1.53979e+14,2.56631e+13,-1.80092e+13,3.00154e+12
1710,-1.54159e+14,2.56932e+13,-1.80198e+13,3.00329e+12
1711,-1.54339e+14,2.57232e+13,-1.80303e+13,3.00505e+12
1712,-1.5452e+14,2.57533e+13,-1.80408e+13,3.00681e+12
1713,-1.547e+14,2.57834e+13,-1.80514e+13,3.00856e+12
1714,-1.54881e+14,2.58135e+13,-1.80619e+13,3.01032e+12
1715,-1.55062e+14,2.58436e+13,-1.80724e+13,3.01207e+12
1716,-1.55242e+14,2.58737e+13,-1.8083e+13,3.01383e+12
1717,-1.55423e+14,2.59039e+13,-1.80935e+13,3.01559e+12
1718,-1.55604e+14,2.59341e+13,-1.81041e+13,3.01734e+12
1719,-1.55786e+14,2.59643e+13,-1.81146e+13,3.0191e+12
1720,-1.55967e+14,2.59945e+13,-1.81251e+13,3.02086e+12
1721,-1.56148e+14,2.60247e+13,-1.81357e+13,3.02261e+12
1722,-1.5633e+14,2.60549e+13,-1.81462e+13,3.02437e+12
1723,-1.56511e+14,2.60852e+13,-1.81568e+13,3.02613e+12
1724,-1.56693e+14,2.61155e+13,-1.81673e+13,3.02788e+12
1725,-1.56875e+14,2.61458e+13,-1.81778e+13,3.02964e+12
1726,-1.57057e+14,2.61761e+13,-1.81884e+13,3.03139e+12
1727,-1.57239e+14,2.62064e+13,-1.81989e+13,3.03315e+12
1728,-1.57421e+14,2.62368e+13,-1.82094e+13,3.03491e+12
1729,-1.57603e+14,2.62671e+13,-1.822e+13,3.03666e+12
1730,-1.57785e+14,2.62975e+13,-1.82305e+13,3.03842e+12
1731,-1.57968e+14,2.63279e+13,-1.82411e+13,3.04018e+12
1732,-1.5815e+14,2.63583e+13,-1.82516e+13,3.04193e+12
1733,-1.58333e+14,2.63888e+13,-1.82621e+13,3.04369e+12
1734,-1.58515e+14,2.64192e+13,-1.82727e+13,3.04544e+12
1735,-1.58698e+14,2.64497e+13,-1.82832e+13,3.0472e+12
1736,-1.58881e+14,2.64802e+13,-1.82937e+13,3.04896e+12
1737,-1.59064e+14,2.65107e+13,-1.83043e+13,3.05071e+12
1738,-1.59247e+14,2.65412e+13,-1.83148e+13,3.05247e+12
1739,-1.59431e+14,2.65718e+13,-1.83254e+13,3.05423e+12
1740,-1.59614e+14,2.66023e+13,-1.83359e+13,3.05598e+12
1741,-1.59797e+14,2.66329e+13,-1.83464e+13,3.05774e+12
1742,-1.59981e+14,2.66635e+13,-1.8357e+13,3.0595e+12
1743,-1.60165e+14,2.66941e+13,-1.83675e+13,3.06125e+12
1744,-1.60348e+14,2.67247e+13,-1.8378e+13,3.06301e+12
1745,-1.60532e+14,2.67554e+13,-1.83886e+13,3.06476e+12
1746,-1.60716e+14,2.67861e+13,-1.83991e+13,3.06652e+12
1747,-1.609e+14,2.68167e+13,-1.84097e+13,3.06828e+12
1748,-1.61085e+14,2.68474e+13,-1.84202e+13,3.07003e+12
1749,-1.61269e+14,2.68782e+13,-1.84307e+13,3.07179e+12
1750,-1.61453e+14,2.69089e+13,-1.84413e+13,3.07355e+12
1751,-1.61638e+14,2.69396e+13,-1.84518e+13,3.0753e+12
1752,-1.61822e+14,2.69704e+13,-1.84623e+13,3.07706e+12
1753,-1.62007e+14,2.70012e+13,-1.84729e+13,3.07881e+12
1754,-1.62192e+14,2.7032e+13,-1.84834e+13,3.08057e+12
1755,-1.62377e+14,2.70628e+13,-1.8494e+13,3.08233e+12
1756,-1.62562e+14,2.70937e+13,-1.85045e+13,3.08408e+12
1757,-1.62747e+14,2.71245e+13,-1.8515e+13,3.08584e+12
1758,-1.62932e+14,2.71554e+13,-1.85256e+13,3.0876e+12
1759,-1.63118e+14,2.71863e+13,-1.85361e+13,3.08935e+12
1760,-1.63303e+14,2.72172e+13,-1.85467e+13,3.09111e+12
1761,-1.63489e+14,2.72481e+13,-1.85572e+13,3.09286e+12
1762,-1.63675e+14,2.72791e+13,-1.85677e+13,3.09462e+12
1763,-1.6386e+14,2.73101e+13,-1.85783e+13,3.09638e+12
1764,-1.64046e+14,2.7341e+13,-1.85888e+13,3.09813e+12
1765,-1.64232e+14,2.7372e+13,-1.85993e+13,3.09989e+12
1766,-1.64418e+14,2.7403e+13,-1.86099e+13,3.10165e+12
1767,-1.64604e+14,2.74341e+13,-1.86204e+13,3.1034e+12
1768,-1.64791e+14,2.74651e+13,-1.8631e+13,3.10516e+12
1769,-1.64977e+14,2.74962e+13,-1.86415e+13,3.10692e+12
1770,-1.65164e+14,2.75273e+13,-1.8652e+13,3.10867e+12
1771,-1.6535e+14,2.75584e+13,-1.86626e+13,3.11043e+12
1772,-1.65537e+14,2.75895e+13,-1.86731e+13,3.11218e+12
1773,-1.65724e+14,2.76207e+13,-1.86836e+13,3.11394e+12
1774,-1.65911e+14,2.76518e+13,-1.86942e+13,3.1157e+12
1775,-1.66098e+14,2.7683e+13,-1.87047e+13,3.11745e+12
1776,-1.66285e+14,2.77142e+13,-1.87153e+13,3.11921e+12
1777,-1.66472e+14,2.77454e+13,-1.87258e+13,3.12097e+12
1778,-1.6666e+14,2.77766e+13,-1.87363e+13,3.12272e+12
1779,-1.66847e+14,2.78079e+13,-1.87469e+13,3.12448e+12
1780,-1.67035e+14,2.78391e+13,-1.87574e+13,3.12623e+12
1781,-1.67222e+14,2.78704e+13,-1.87679e+13,3.12799e+12
1782,-1.6741e+14,2.79017e+13,-1.87785e+13,3.12975e+12
1783,-1.67598e+14,2.7933e+13,-1.8789e+13,3.1315e+12
1784,-1.67786e+14,2.79643e+13,-1.87996e+13,3.13326e+12
1785,-1.67974e+14,2.79957e+13,-1.88101e+13,3.13502e+12
1786,-1.68162e+14,2.80271e+13,-1.88206e+13,3.13677e+12
1787,-1.68351e+14,2.80585e+13,-1.88312e+13,3.13853e+12
1788,-1.68539e+14,2.80899e+13,-1.88417e+13,3.14029e+12
1789,-1.68728e+14,2.81213e+13,-1.88523e+13,3.14204e+12
1790,-1.68916e+14,2.81527e+13,-1.88628e+13,3.1438e+12
1791,-1.69105e+14,2.81842e+13,-1.88733e+13,3.14555e+12
1792,-1.69294e+14,2.82156e+13,-1.88839e+13,3.14731e+12
1793,-1.69483e+14,2.82471e+13,-1.88944e+13,3.14907e+12
1794,-1.69672e+14,2.82786e+13,-1.89049e+13,3.15082e+12
1795,-1.69861e+14,2.83102e+13,-1.89155e+13,3.15258e+12
1796,-1.7005e+14,2.83417e+13,-1.8926e+13,3.15434e+12
1797,-1.7024e+14,2.83733e+13,-1.89366e+13,3.15609e+12
1798,-1.70429e+14,2.84048e+13,-1.89471e+13,3.15785e+12
1799,-1.70619e+14,2.84364e+13,-1.89576e+13,3.1596e+12
1800,-1.70808e+14,2.84681e+13,-1.89682e+13,3.16136e+12
1801,-1.70998e+14,2.84997e+13,-1.89787e+13,3.16312e+12
1802,-1.71188e+14,2.85313e+13,-1.89892e+13,3.16487e+12
1803,-1.71378e+14,2.8563e+13,-1.89998e+13,3.16663e+12
1804,-1.71568e+14,2.85947e+13,-1.90103e+13,3.16839e+12
1805,-1.71758e+14,2.86264e+13,-1.90209e+13,3.17014e+12
1806,-1.71949e+14,2.86581e+13,-1.90314e+13,3.1719e+12
1807,-1.72139e+14,2.86898e+13,-1.90419e+13,3.17366e+12
1808,-1.7233e+14,2.87216e+13,-1.90525e+13,3.17541e+12
1809,-1.7252e+14,2.87534e+13,-1.9063e+13,3.17717e+12
1810,-1.72711e+14,2.87852e+13,-1.90735e+13,3.17892e+12
1811,-1.72902e+14,2.8817e+13,-1.90841e+13,3.18068e+12
1812,-1.73093e+14,2.88488e+13,-1.90946e+13,3.18244e+12
1813,-1.73284e+14,2.88806e+13,-1.91052e+13,3.18419e+12
1814,-1.73475e+14,2.89125e+13,-1.91157e+13,3.18595e+12
1815,-1.73666e+14,2.89444e+13,-1.91262e+13,3.18771e+12
1816,-1.73858e+14,2.89763e+13,-1.91368e+13,3.18946e+12
1817,-1.74049e+14,2.90082e+13,-1.91473e+13,3.19122e+12
1818,-1.74241e+14,2.90401e+13,-1.91578e+13,3.19297e+12
1819,-1.74432e+14,2.90721e+13,-1.91684e+13,3.19473e+12
1820,-1.74624e+14,2.9104e+13,-1.91789e+13,3.19649e+12
1821,-1.74816e+14,2.9136e+13,-1.91895e+13,3.19824e+12
1822,-1.75008e+14,2.9168e+13,-1.92e+13,3.2e+12
1823,-1.752e+14,2.92e+13,-1.92105e+13,3.20176e+12
1824,-1.75392e+14,2.92321e+13,-1.92211e+13,3.20351e+12
1825,-1.75585e+14,2.92641e+13,-1.92316e+13,3.20527e+12
1826,-1.75777e+14,2.92962e+13,-1.92422e+13,3.20703e+12
1827,-1.7597e+14,2.93283e+13,-1.92527e+13,3.20878e+12
1828,-1.76162e+14,2.93604e+13,-1.92632e+13,3.21054e+12
1829,-1.76355e+14,2.93925e+13,-1.92738e+13,3.21229e+12
1830,-1.76548e+14,2.94246e+13,-1.92843e+13,3.21405e+12
1831,-1.76741e+14,2.94568e+13,-1.92948e+13,3.21581e+12
1832,-1.76934e+14,2.9489e+13,-1.93054e+13,3.21756e+12
1833,-1.77127e+14,2.95212e+13,-1.93159e+13,3.21932e+12
1834,-1.7732e+14,2.95534e+13,-1.93265e+13,3.22108e+12
1835,-1.77514e+14,2.95856e+13,-1.9337e+13,3.22283e+12
1836,-1.77707e+14,2.96178e+13,-1.93475e+13,3.22459e+12
1837,-1.77901e+14,2.96501e+13,-1.93581e+13,3.22634e+12
1838,-1.78094e+14,2.96824e+13,-1.93686e+13,3.2281e+12
1839,-1.78288e+14,2.97147e+13,-1.93791e+13,3.22986e+12
1840,-1.78482e+14,2.9747e+13,-1.93897e+13,3.23161e+12
1841,-1.78676e+14,2.97793e+13,-1.94002e+13,3.23337e+12
1842,-1.7887e+14,2.98117e+13,-1.94108e+13,3.23513e+12
1843,-1.79064e+14,2.98441e+13,-1.94213e+13,3.23688e+12
1844,-1.79259e+14,2.98764e+13,-1.94318e+13,3.23864e+12
1845,-1.79453e+14,2.99088e+13,-1.94424e+13,3.2404e+12
1846,-1.79648e+14,2.99413e+13,-1.94529e+13,3.24215e+12
1847,-1.79842e+14,2.99737e+13,-1.94634e+13,3.24391e+12
1848,-1.80037e+14,3.00062e+13,-1.9474e+13,3.24566e+12
1849,-1.80232e+14,3.00386e+13,-1.94845e+13,3.24742e+12
1850,-1.80427e+14,3.00711e+13,-1.94951e+13,3.24918e+12
1851,-1.80622e+14,3.01036e+13,-1.95056e+13,3.25093e+12
1852,-1.80817e+14,3.01362e+13,-1.95161e+13,3.25269e+12
1853,-1.81012e+14,3.01687e+13,-1.95267e+13,3.25445e+12
1854,-1.81208e+14,3.02013e+13,-1.95372e+13,3.2562e+12
1855,-1.81403e+14,3.02339e+13,-1.95477e+13,3.25796e+12
1856,-1.81599e+14,3.02665e+13,-1.95583e+13,3.25971e+12
1857,-1.81794e+14,3.02991e+13,-1.95688e+13,3.26147e+12
1858,-1.8199e+14,3.03317e+13,-1.95794e+13,3.26323e+12
1859,-1.82186e+14,3.03643e+13,-1.95899e+13,3.26498e+12
1860,-1.82382e+14,3.0397e+13,-1.96004e+13,3.26674e+12
1861,-1.82578e+14,3.04297e+13,-1.9611e+13,3.2685e+12
1862,-1.82774e+14,3.04624e+13,-1.96215e+13,3.27025e+12
1863,-1.82971e+14,3.04951e+13,-1.96321e+13,3.27201e+12
1864,-1.83167e+14,3.05279e+13,-1.96426e+13,3.27377e+12
1865,-1.83364e+14,3.05606e+13,-1.96531e+13,3.27552e+12
1866,-1.8356e+14,3.05934e+13,-1.96637e+13,3.27728e+12
1867,-1.83757e+14,3.06262e+13,-1.96742e+13,3.27903e+12
1868,-1.83954e+14,3.0659e+13,-1.96847e+13,3.28079e+12
1869,-1.84151e+14,3.06918e+13,-1.96953e+13,3.28255e+12
1870,-1.84348e+14,3.07247e+13,-1.97058e+13,3.2843e+12
1871,-1.84545e+14,3.07575e+13,-1.97164e+13,3.28606e+12
1872,-1.84742e+14,3.07904e+13,-1.97269e+13,3.28782e+12
1873,-1.8494e+14,3.08233e+13,-1.97374e+13,3.28957e+12
1874,-1.85137e+14,3.08562e+13,-1.9748e+13,3.29133e+12
1875,-1.85335e+14,3.08891e+13,-1.97585e+13,3.29308e+12
1876,-1.85532e+14,3.09221e+13,-1.9769e+13,3.29484e+12
1877,-1.8573e+14,3.0955e+13,-1.97796e+13,3.2966e+12
1878,-1.85928e+14,3.0988e+13,-1.97901e+13,3.29835e+12
1879,-1.86126e+14,3.1021e+13,-1.98007e+13,3.30011e+12
1880,-1.86324e+14,3.10541e+13,-1.98112e+13,3.30187e+12
1881,-1.86523e+14,3.10871e+13,-1.98217e+13,3.30362e+12
1882,-1.86721e+14,3.11201e+13,-1.98323e+13,3.30538e+12
1883,-1.86919e+14,3.11532e+13,-1.98428e+13,3.30714e+12
1884,-1.87118e+14,3.11863e+13,-1.98533e+13,3.30889e+12
1885,-1.87316e+14,3.12194e+13,-1.98639e+13,3.31065e+12
1886,-1.87515e+14,3.12525e+13,-1.98744e+13,3.3124e+12
1887,-1.87714e+14,3.12857e+13,-1.9885e+13,3.31416e+12
1888,-1.87913e+14,3.13188e+13,-1.98955e+13,3.31592e+12
1889,-1.88112e+14,3.1352e+13,-1.9906e+13,3.31767e+12
1890,-1.88311e+14,3.13852e+13,-1.99166e+13,3.31943e+12
1891,-1.8851e+14,3.14184e+13,-1.99271e+13,3.32119e+12
1892,-1.8871e+14,3.14516e+13,-1.99377e+13,3.32294e+12
1893,-1.88909e+14,3.14849e+13,-1.99482e+13,3.3247e+12
1894,-1.89109e+14,3.15182e+13,-1.99587e+13,3.32645e+12
1895,-1.89309e+14,3.15514e+13,-1.99693e+13,3.32821e+12
1896,-1.89508e+14,3.15847e+13,-1.99798e+13,3.32997e+12
1897,-1.89708e+14,3.16181e+13,-1.99903e+13,3.33172e+12
1898,-1.89908e+14,3.16514e+13,-2.00009e+13,3.33348e+12
1899,-1.90108e+14,3.16847e+13,-2.00114e+13,3.33524e+12
1900,-1.90309e+14,3.17181e+13,-2.0022e+13,3.33699e+12
1901,-1.90509e+14,3.17515e+13,-2.00325e+13,3.33875e+12
1902,-1.90709e+14,3.17849e+13,-2.0043e+13,3.3405e+12
1903,-1.9091e+14,3.18183e+13,-2.00536e+13,3.34226e+12
1904,-1.91111e+14,3.18518e+13,-2.00641e+13,3.34402e+12
1905,-1.91311e+14,3.18852e+13,-2.00746e+13,3.34577e+12
1906,-1.91512e+14,3.19187e+13,-2.00852e+13,3.34753e+12
1907,-1.91713e+14,3.19522e+13,-2.00957e+13,3.34929e+12
1908,-1.91914e+14,3.19857e+13,-2.01063e+13,3.35104e+12
1909,-1.92115e+14,3.20192e+13,-2.01168e+13,3.3528e+12
1910,-1.92317e+14,3.20528e+13,-2.01273e+13,3.35456e+12
1911,-1.92518e+14,3.20863e+13,-2.01379e+13,3.35631e+12
1912,-1.9272e+14,3.21199e+13,-2.01484e+13,3.35807e+12
1913,-1.92921e+14,3.21535e+13,-2.01589e+13,3.35982e+12
1914,-1.93123e+14,3.21871e+13,-2.01695e+13,3.36158e+12
1915,-1.93325e+14,3.22208e+13,-2.018e+13,3.36334e+12
1916,-1.93527e+14,3.22544e+13,-2.01906e+13,3.36509e+12
1917,-1.93729e+14,3.22881e+13,-2.02011e+13,3.36685e+12
1918,-1.93931e+14,3.23218e+13,-2.02116e+13,3.36861e+12
1919,-1.94133e+14,3.23555e+13,-2.02222e+13,3.37036e+12
1920,-1.94335e+14,3.23892e+13,-2.02327e+13,3.37212e+12
1921,-1.94538e+14,3.24229e+13,-2.02432e+13,3.37387e+12
1922,-1.9474e+14,3.24567e+13,-2.02538e+13,3.37563e+12
1923,-1.94943e+14,3.24905e+13,-2.02643e+13,3.37739e+12
1924,-1.95146e+14,3.25243e+13,-2.02749e+13,3.37914e+12
1925,-1.95348e+14,3.25581e+13,-2.02854e+13,3.3809e+12
1926,-1.95551e+14,3.25919e+13,-2.02959e+13,3.38266e+12
1927,-1.95754e+14,3.26257e+13,-2.03065e+13,3.38441e+12
1928,-1.95958e+14,3.26596e+13,-2.0317e+13,3.38617e+12
1929,-1.96161e+14,3.26935e+13,-2.03276e+13,3.38793e+12
1930,-1.96364e+14,3.27274e+13,-2.03381e+13,3.38968e+12
1931,-1.96568e+14,3.27613e+13,-2.03486e+13,3.39144e+12
1932,-1.96771e+14,3.27952e+13,-2.03592e+13,3.39319e+12
1933,-1.96975e+14,3.28292e+13,-2.03697e+13,3.39495e+12
1934,-1.97179e+14,3.28631e+13,-2.03802e+13,3.39671e+12
1935,-1.97383e+14,3.28971e+13,-2.03908e+13,3.39846e+12
1936,-1.97587e+14,3.29311e+13,-2.04013e+13,3.40022e+12
1937,-1.97791e+14,3.29651e+13,-2.04119e+13,3.40198e+12
1938,-1.97995e+14,3.29992e+13,-2.04224e+13,3.40373e+12
1939,-1.98199e+14,3.30332e+13,-2.04329e+13,3.40549e+12
1940,-1.98404e+14,3.30673e+13,-2.04435e+13,3.40724e+12
1941,-1.98608e+14,3.31014e+13,-2.0454e+13,3.409e+12
1942,-1.98813e+14,3.31355e+13,-2.04645e+13,3.41076e+12
1943,-1.99018e+14,3.31696e+13,-2.04751e+13,3.41251e+12
1944,-1.99223e+14,3.32038e+13,-2.04856e+13,3.41427e+12
1945,-1.99428e+14,3.32379e+13,-2.04962e+13,3.41603e+12
1946,-1.99633e+14,3.32721e+13,-2.05067e+13,3.41778e+12
1947,-1.99838e+14,3.33063e+13,-2.05172e+13,3.41954e+12
1948,-2.00043e+14,3.33405e+13,-2.05278e+13,3.4213e+12
1949,-2.00249e+14,3.33748e+13,-2.05383e+13,3.42305e+12
1950,-2.00454e+14,3.3409e+13,-2.05488e+13,3.42481e+12
1951,-2.0066e+14,3.34433e+13,-2.05594e+13,3.42656e+12
1952,-2.00865e+14,3.34775e+13,-2.05699e+13,3.42832e+12
1953,-2.01071e+14,3.35119e+13,-2.05805e+13,3.43008e+12
1954,-2.01277e+14,3.35462e+13,-2.0591e+13,3.43183e+12
1955,-2.01483e+14,3.35805e+13,-2.06015e+13,3.43359e+12
1956,-2.01689e+14,3.36149e+13,-2.06121e+13,3.43535e+12
1957,-2.01895e+14,3.36492e+13,-2.06226e+13,3.4371e+12
1958,-2.02102e+14,3.36836e+13,-2.06332e+13,3.43886e+12
1959,-2.02308e+14,3.3718e+13,-2.06437e+13,3.44061e+12
1960,-2.02515e+14,3.37524e+13,-2.06542e+13,3.44237e+12
1961,-2.02721e+14,3.37869e+13,-2.06648e+13,3.44413e+12
1962,-2.02928e+14,3.38213e+13,-2.06753e+13,3.44588e+12
1963,-2.03135e+14,3.38558e+13,-2.06858e+13,3.44764e+12
1964,-2.03342e+14,3.38903e+13,-2.06964e+13,3.4494e+12
1965,-2.03549e+14,3.39248e+13,-2.07069e+13,3.45115e+12
1966,-2.03756e+14,3.39594e+13,-2.07175e+13,3.45291e+12
1967,-2.03963e+14,3.39939e+13,-2.0728e+13,3.45467e+12
1968,-2.04171e+14,3.40285e+13,-2.07385e+13,3.45642e+12
1969,-2.04378e+14,3.40631e+13,-2.07491e+13,3.45818e+12
1970,-2.04586e+14,3.40977e+13,-2.07596e+13,3.45993e+12
1971,-2.04794e+14,3.41323e+13,-2.07701e+13,3.46169e+12
1972,-2.05001e+14,3.41669e+13,-2.07807e+13,3.46345e+12
1973,-2.05209e+14,3.42016e+13,-2.07912e+13,3.4652e+12
1974,-2.05417e+14,3.42362e+13,-2.08018e+13,3.46696e+12
1975,-2.05625e+14,3.42709e+13,-2.08123e+13,3.46872e+12
1976,-2.05834e+14,3.43056e+13,-2.08228e+13,3.47047e+12
1977,-2.06042e+14,3.43403e+13,-2.08334e+13,3.47223e+12
1978,-2.0625e+14,3.43751e+13,-2.08439e+13,3.47398e+12
1979,-2.06459e+14,3.44098e+13,-2.08544e+13,3.47574e+12
1980,-2.06668e+14,3.44446e+13,-2.0865e+13,3.4775e+12
1981,-2.06876e+14,3.44794e+13,-2.08755e+13,3.47925e+12
1982,-2.07085e+14,3.45142e+13,-2.08861e+13,3.48101e+12
1983,-2.07294e+14,3.4549e+13,-2.08966e+13,3.48277e+12
1984,-2.07503e+14,3.45839e+13,-2.09071e+13,3.48452e+12
1985,-2.07712e+14,3.46187e+13,-2.09177e+13,3.48628e+12
1986,-2.07922e+14,3.46536e+13,-2.09282e+13,3.48804e+12
1987,-2.08131e+14,3.46885e+13,-2.09387e+13,3.48979e+12
